distance	distance_range(bp)	count.Inner	count.Outer	count.Right	count.Left	sum	log10count.Inner	log10count.Outer	log10count.Right	log10count.Left	log10sum	proportion.Inner	proportion.Outer	proportion.Right	proportion.Left	allpossible_sumcount	prob	log10prob	count_per_chr.chr1	count_per_chr.chr10	count_per_chr.chr11	count_per_chr.chr12	count_per_chr.chr13	count_per_chr.chr14	count_per_chr.chr15	count_per_chr.chr16	count_per_chr.chr17	count_per_chr.chr18	count_per_chr.chr19	count_per_chr.chr2	count_per_chr.chr20	count_per_chr.chr21	count_per_chr.chr22	count_per_chr.chr3	count_per_chr.chr4	count_per_chr.chr5	count_per_chr.chr6	count_per_chr.chr7	count_per_chr.chr8	count_per_chr.chr9	count_per_chr.chrX	count_per_chr.chrY	allpossible_count_per_chr.chr1	allpossible_count_per_chr.chr10	allpossible_count_per_chr.chr11	allpossible_count_per_chr.chr12	allpossible_count_per_chr.chr13	allpossible_count_per_chr.chr14	allpossible_count_per_chr.chr15	allpossible_count_per_chr.chr16	allpossible_count_per_chr.chr17	allpossible_count_per_chr.chr18	allpossible_count_per_chr.chr19	allpossible_count_per_chr.chr2	allpossible_count_per_chr.chr20	allpossible_count_per_chr.chr21	allpossible_count_per_chr.chr22	allpossible_count_per_chr.chr3	allpossible_count_per_chr.chr4	allpossible_count_per_chr.chr5	allpossible_count_per_chr.chr6	allpossible_count_per_chr.chr7	allpossible_count_per_chr.chr8	allpossible_count_per_chr.chr9	allpossible_count_per_chr.chrX	allpossible_count_per_chr.chrY	prob_per_chr.chr1	prob_per_chr.chr10	prob_per_chr.chr11	prob_per_chr.chr12	prob_per_chr.chr13	prob_per_chr.chr14	prob_per_chr.chr15	prob_per_chr.chr16	prob_per_chr.chr17	prob_per_chr.chr18	prob_per_chr.chr19	prob_per_chr.chr2	prob_per_chr.chr20	prob_per_chr.chr21	prob_per_chr.chr22	prob_per_chr.chr3	prob_per_chr.chr4	prob_per_chr.chr5	prob_per_chr.chr6	prob_per_chr.chr7	prob_per_chr.chr8	prob_per_chr.chr9	prob_per_chr.chrX	prob_per_chr.chrY	log10prob_per_chr.chr1	log10prob_per_chr.chr10	log10prob_per_chr.chr11	log10prob_per_chr.chr12	log10prob_per_chr.chr13	log10prob_per_chr.chr14	log10prob_per_chr.chr15	log10prob_per_chr.chr16	log10prob_per_chr.chr17	log10prob_per_chr.chr18	log10prob_per_chr.chr19	log10prob_per_chr.chr2	log10prob_per_chr.chr20	log10prob_per_chr.chr21	log10prob_per_chr.chr22	log10prob_per_chr.chr3	log10prob_per_chr.chr4	log10prob_per_chr.chr5	log10prob_per_chr.chr6	log10prob_per_chr.chr7	log10prob_per_chr.chr8	log10prob_per_chr.chr9	log10prob_per_chr.chrX	log10prob_per_chr.chrY
3.850	6,310~7,943	100	97	87	84	368	2.000	1.987	1.940	1.924	2.566	0.272	0.264	0.236	0.228	3.096E+09	7.277E-11	-10.138	2.900E+01	2.400E+01	2.300E+01	2.100E+01	1.400E+01	8.000E+00	9.000E+00	1.300E+01	8.000E+00	8.000E+00	1.000E+01	3.800E+01	1.100E+01	2.000E+00	5.000E+00	2.600E+01	1.800E+01	1.000E+01	2.300E+01	2.100E+01	1.000E+01	2.700E+01	1.000E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.152E+08	1.073E+08	1.025E+08	9.035E+07	8.119E+07	7.807E+07	5.912E+07	2.432E+08	6.302E+07	4.812E+07	5.130E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.464E+08	1.412E+08	1.553E+08	5.937E+07	7.122E-11	1.084E-10	1.043E-10	9.604E-11	7.441E-11	4.562E-11	5.373E-11	8.807E-11	6.031E-11	6.272E-11	1.035E-10	9.564E-11	1.068E-10	2.544E-11	5.966E-11	8.037E-11	5.764E-11	3.384E-11	8.228E-11	8.078E-11	4.182E-11	1.170E-10	3.942E-11	0.000E+00	-10.147	-9.965	-9.982	-10.018	-10.128	-10.341	-10.270	-10.055	-10.220	-10.203	-9.985	-10.019	-9.971	-10.594	-10.224	-10.095	-10.239	-10.471	-10.085	-10.093	-10.379	-9.932	-10.404	-100.000
3.950	7,943~10,000	108	114	110	123	455	2.033	2.057	2.041	2.090	2.658	0.237	0.251	0.242	0.270	3.095E+09	7.147E-11	-10.146	3.000E+01	3.000E+01	2.900E+01	2.200E+01	1.300E+01	1.700E+01	2.000E+01	2.200E+01	2.100E+01	1.000E+01	1.200E+01	5.100E+01	1.400E+01	0.000E+00	5.000E+00	1.600E+01	1.900E+01	2.700E+01	2.600E+01	2.100E+01	2.000E+01	1.800E+01	1.200E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.152E+08	1.073E+08	1.025E+08	9.035E+07	8.119E+07	7.807E+07	5.912E+07	2.432E+08	6.302E+07	4.812E+07	5.130E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.464E+08	1.412E+08	1.553E+08	5.936E+07	5.852E-11	1.076E-10	1.044E-10	7.992E-11	5.489E-11	7.700E-11	9.485E-11	1.184E-10	1.258E-10	6.228E-11	9.869E-11	1.020E-10	1.080E-10	0.000E+00	4.739E-11	3.929E-11	4.833E-11	7.257E-11	7.388E-11	6.416E-11	6.644E-11	6.198E-11	3.758E-11	0.000E+00	-10.233	-9.968	-9.981	-10.097	-10.261	-10.113	-10.023	-9.927	-9.900	-10.206	-10.006	-9.992	-9.967	-100.000	-10.324	-10.406	-10.316	-10.139	-10.131	-10.193	-10.178	-10.208	-10.425	-100.000
4.050	10,000~12,589	135	132	123	123	513	2.130	2.121	2.090	2.090	2.710	0.263	0.257	0.240	0.240	3.095E+09	6.401E-11	-10.194	4.900E+01	3.500E+01	2.300E+01	2.500E+01	1.200E+01	1.500E+01	1.600E+01	2.500E+01	1.400E+01	1.700E+01	1.100E+01	4.400E+01	1.000E+01	4.000E+00	1.100E+01	3.200E+01	2.200E+01	2.600E+01	3.200E+01	3.400E+01	2.800E+01	1.700E+01	1.100E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.152E+08	1.073E+08	1.025E+08	9.034E+07	8.118E+07	7.807E+07	5.912E+07	2.432E+08	6.301E+07	4.812E+07	5.129E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.464E+08	1.412E+08	1.553E+08	5.936E+07	7.593E-11	9.974E-11	6.580E-11	7.214E-11	4.024E-11	5.397E-11	6.027E-11	1.069E-10	6.660E-11	8.410E-11	7.186E-11	6.988E-11	6.129E-11	3.210E-11	8.282E-11	6.241E-11	4.445E-11	5.551E-11	7.223E-11	8.252E-11	7.389E-11	4.650E-11	2.736E-11	0.000E+00	-10.120	-10.001	-10.182	-10.142	-10.395	-10.268	-10.220	-9.971	-10.177	-10.075	-10.143	-10.156	-10.213	-10.493	-10.082	-10.205	-10.352	-10.256	-10.141	-10.083	-10.131	-10.333	-10.563	-100.000
4.150	12,589~15,849	142	143	144	131	560	2.152	2.155	2.158	2.117	2.748	0.254	0.255	0.257	0.234	3.095E+09	5.550E-11	-10.256	4.700E+01	2.600E+01	2.600E+01	2.600E+01	2.000E+01	1.500E+01	1.200E+01	2.700E+01	1.800E+01	1.900E+01	1.300E+01	5.000E+01	1.300E+01	8.000E+00	9.000E+00	3.100E+01	2.700E+01	3.000E+01	3.800E+01	2.900E+01	2.300E+01	2.700E+01	2.400E+01	2.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.152E+08	1.073E+08	1.025E+08	9.034E+07	8.118E+07	7.806E+07	5.911E+07	2.432E+08	6.301E+07	4.812E+07	5.129E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.553E+08	5.936E+07	5.785E-11	5.886E-11	5.909E-11	5.960E-11	5.328E-11	4.287E-11	3.591E-11	9.169E-11	6.802E-11	7.467E-11	6.746E-11	6.308E-11	6.329E-11	5.101E-11	5.383E-11	4.803E-11	4.333E-11	5.088E-11	6.813E-11	5.591E-11	4.821E-11	5.866E-11	4.742E-11	1.034E-11	-10.238	-10.230	-10.229	-10.225	-10.273	-10.368	-10.445	-10.038	-10.167	-10.127	-10.171	-10.200	-10.199	-10.292	-10.269	-10.318	-10.363	-10.293	-10.167	-10.253	-10.317	-10.232	-10.324	-10.986
4.250	15,849~19,953	151	149	120	133	553	2.179	2.173	2.079	2.124	2.743	0.273	0.269	0.217	0.241	3.095E+09	4.354E-11	-10.361	5.800E+01	2.600E+01	4.200E+01	2.200E+01	1.600E+01	1.400E+01	1.200E+01	2.800E+01	3.100E+01	1.300E+01	1.100E+01	4.100E+01	1.900E+01	4.000E+00	8.000E+00	3.400E+01	2.400E+01	3.400E+01	2.800E+01	2.200E+01	1.500E+01	3.000E+01	2.100E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.152E+08	1.073E+08	1.025E+08	9.034E+07	8.118E+07	7.806E+07	5.911E+07	2.432E+08	6.301E+07	4.811E+07	5.129E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.553E+08	5.936E+07	5.671E-11	4.675E-11	7.582E-11	4.006E-11	3.386E-11	3.179E-11	2.852E-11	7.553E-11	9.306E-11	4.058E-11	4.535E-11	4.108E-11	7.348E-11	2.026E-11	3.801E-11	4.184E-11	3.060E-11	4.580E-11	3.988E-11	3.369E-11	2.498E-11	5.178E-11	3.296E-11	0.000E+00	-10.246	-10.330	-10.120	-10.397	-10.470	-10.498	-10.545	-10.122	-10.031	-10.392	-10.343	-10.386	-10.134	-10.693	-10.420	-10.378	-10.514	-10.339	-10.399	-10.472	-10.602	-10.286	-10.482	-100.000
4.350	19,953~25,119	136	159	151	123	569	2.134	2.201	2.179	2.090	2.755	0.239	0.279	0.265	0.216	3.095E+09	3.558E-11	-10.449	4.700E+01	2.700E+01	3.400E+01	2.400E+01	1.400E+01	1.900E+01	1.500E+01	2.700E+01	1.900E+01	1.000E+01	1.200E+01	5.000E+01	1.200E+01	5.000E+00	7.000E+00	4.200E+01	3.400E+01	3.800E+01	2.700E+01	3.100E+01	2.600E+01	2.300E+01	2.500E+01	1.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.033E+07	8.117E+07	7.805E+07	5.911E+07	2.432E+08	6.300E+07	4.811E+07	5.128E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.552E+08	5.935E+07	3.650E-11	3.857E-11	4.876E-11	3.471E-11	2.353E-11	3.427E-11	2.832E-11	5.786E-11	4.531E-11	2.480E-11	3.930E-11	3.980E-11	3.687E-11	2.012E-11	2.642E-11	4.106E-11	3.443E-11	4.066E-11	3.055E-11	3.771E-11	3.439E-11	3.153E-11	3.117E-11	3.261E-12	-10.438	-10.414	-10.312	-10.460	-10.628	-10.465	-10.548	-10.238	-10.344	-10.606	-10.406	-10.400	-10.433	-10.696	-10.578	-10.387	-10.463	-10.391	-10.515	-10.424	-10.464	-10.501	-10.506	-11.487
4.450	25,119~31,623	154	158	154	149	615	2.188	2.199	2.188	2.173	2.789	0.250	0.257	0.250	0.242	3.095E+09	3.055E-11	-10.515	5.300E+01	2.900E+01	2.400E+01	2.400E+01	2.000E+01	2.100E+01	1.900E+01	3.600E+01	2.200E+01	1.100E+01	2.000E+01	4.800E+01	1.500E+01	8.000E+00	6.000E+00	4.700E+01	4.100E+01	2.600E+01	3.100E+01	4.500E+01	3.500E+01	1.300E+01	2.100E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.033E+07	8.117E+07	7.805E+07	5.910E+07	2.432E+08	6.300E+07	4.810E+07	5.128E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.552E+08	5.935E+07	3.270E-11	3.291E-11	2.734E-11	2.757E-11	2.671E-11	3.009E-11	2.850E-11	6.128E-11	4.167E-11	2.167E-11	5.203E-11	3.035E-11	3.661E-11	2.557E-11	1.799E-11	3.650E-11	3.298E-11	2.210E-11	2.786E-11	4.348E-11	3.677E-11	1.416E-11	2.080E-11	0.000E+00	-10.485	-10.483	-10.563	-10.559	-10.573	-10.522	-10.545	-10.213	-10.380	-10.664	-10.284	-10.518	-10.436	-10.592	-10.745	-10.438	-10.482	-10.656	-10.555	-10.362	-10.434	-10.849	-10.682	-100.000
4.550	31,623~39,811	171	159	171	148	649	2.233	2.201	2.233	2.170	2.812	0.263	0.245	0.263	0.228	3.095E+09	2.561E-11	-10.592	6.000E+01	3.500E+01	3.200E+01	2.200E+01	1.300E+01	1.800E+01	2.100E+01	3.400E+01	2.100E+01	6.000E+00	1.600E+01	3.800E+01	1.500E+01	1.100E+01	8.000E+00	5.500E+01	3.400E+01	5.200E+01	2.800E+01	3.200E+01	4.200E+01	3.400E+01	2.200E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.032E+07	8.116E+07	7.804E+07	5.909E+07	2.432E+08	6.299E+07	4.809E+07	5.127E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.552E+08	5.934E+07	2.940E-11	3.155E-11	2.896E-11	2.008E-11	1.379E-11	2.049E-11	2.502E-11	4.598E-11	3.160E-11	9.390E-12	3.307E-11	1.909E-11	2.908E-11	2.793E-11	1.906E-11	3.393E-11	2.173E-11	3.511E-11	1.999E-11	2.456E-11	3.505E-11	2.941E-11	1.731E-11	0.000E+00	-10.532	-10.501	-10.538	-10.697	-10.860	-10.689	-10.602	-10.337	-10.500	-11.027	-10.481	-10.719	-10.536	-10.554	-10.720	-10.469	-10.663	-10.455	-10.699	-10.610	-10.455	-10.531	-10.762	-100.000
4.650	39,811~50,119	173	165	186	181	705	2.238	2.217	2.270	2.258	2.848	0.245	0.234	0.264	0.257	3.095E+09	2.210E-11	-10.656	7.800E+01	3.800E+01	2.800E+01	3.700E+01	1.700E+01	2.000E+01	2.200E+01	2.500E+01	2.400E+01	1.600E+01	2.400E+01	4.800E+01	2.400E+01	1.100E+01	6.000E+00	4.700E+01	3.500E+01	4.300E+01	3.500E+01	4.400E+01	3.300E+01	2.700E+01	2.300E+01	0.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.031E+07	8.115E+07	7.803E+07	5.908E+07	2.432E+08	6.298E+07	4.809E+07	5.126E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.552E+08	5.933E+07	3.036E-11	2.721E-11	2.013E-11	2.683E-11	1.433E-11	1.808E-11	2.082E-11	2.686E-11	2.869E-11	1.989E-11	3.941E-11	1.915E-11	3.697E-11	2.219E-11	1.136E-11	2.303E-11	1.777E-11	2.306E-11	1.985E-11	2.683E-11	2.188E-11	1.855E-11	1.437E-11	0.000E+00	-10.518	-10.565	-10.696	-10.571	-10.844	-10.743	-10.681	-10.571	-10.542	-10.701	-10.404	-10.718	-10.432	-10.654	-10.945	-10.638	-10.750	-10.637	-10.702	-10.571	-10.660	-10.732	-10.842	-100.000
4.750	50,119~63,096	189	190	189	180	748	2.276	2.279	2.276	2.255	2.874	0.253	0.254	0.253	0.241	3.094E+09	1.863E-11	-10.730	5.700E+01	3.800E+01	3.300E+01	3.800E+01	2.200E+01	3.000E+01	1.800E+01	2.500E+01	2.300E+01	2.000E+01	1.600E+01	5.500E+01	1.900E+01	8.000E+00	2.500E+01	4.800E+01	4.600E+01	4.800E+01	4.100E+01	4.400E+01	4.100E+01	2.700E+01	2.500E+01	1.000E+00	2.492E+08	1.355E+08	1.350E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.030E+07	8.114E+07	7.802E+07	5.907E+07	2.431E+08	6.297E+07	4.807E+07	5.125E+07	1.980E+08	1.911E+08	1.809E+08	1.711E+08	1.591E+08	1.463E+08	1.412E+08	1.552E+08	5.932E+07	1.763E-11	2.161E-11	1.884E-11	2.189E-11	1.473E-11	2.155E-11	1.354E-11	2.133E-11	2.184E-11	1.975E-11	2.087E-11	1.743E-11	2.325E-11	1.282E-11	3.759E-11	1.868E-11	1.855E-11	2.045E-11	1.847E-11	2.131E-11	2.159E-11	1.474E-11	1.241E-11	1.299E-12	-10.754	-10.665	-10.725	-10.660	-10.832	-10.667	-10.869	-10.671	-10.661	-10.704	-10.680	-10.759	-10.634	-10.892	-10.425	-10.729	-10.732	-10.689	-10.734	-10.671	-10.666	-10.832	-10.906	-11.886
4.850	63,096~79,433	210	170	186	180	746	2.322	2.230	2.270	2.255	2.873	0.282	0.228	0.249	0.241	3.094E+09	1.476E-11	-10.831	5.900E+01	4.900E+01	3.500E+01	3.800E+01	1.800E+01	3.300E+01	3.000E+01	1.900E+01	3.000E+01	1.900E+01	1.400E+01	6.100E+01	1.800E+01	1.200E+01	7.000E+00	4.300E+01	3.300E+01	4.200E+01	4.400E+01	4.800E+01	3.700E+01	3.000E+01	2.600E+01	1.000E+00	2.492E+08	1.355E+08	1.349E+08	1.338E+08	1.151E+08	1.073E+08	1.025E+08	9.028E+07	8.112E+07	7.801E+07	5.906E+07	2.431E+08	6.295E+07	4.806E+07	5.123E+07	1.980E+08	1.911E+08	1.808E+08	1.710E+08	1.591E+08	1.463E+08	1.411E+08	1.552E+08	5.930E+07	1.449E-11	2.214E-11	1.588E-11	1.739E-11	9.573E-12	1.883E-11	1.792E-11	1.288E-11	2.264E-11	1.491E-11	1.451E-11	1.536E-11	1.750E-11	1.528E-11	8.363E-12	1.330E-11	1.057E-11	1.422E-11	1.575E-11	1.847E-11	1.548E-11	1.301E-11	1.025E-11	1.032E-12	-10.839	-10.655	-10.799	-10.760	-11.019	-10.725	-10.747	-10.890	-10.645	-10.827	-10.838	-10.814	-10.757	-10.816	-11.078	-10.876	-10.976	-10.847	-10.803	-10.734	-10.810	-10.886	-10.989	-11.986
4.950	79,433~100,000	225	227	187	198	837	2.352	2.356	2.272	2.297	2.923	0.269	0.271	0.223	0.237	3.094E+09	1.316E-11	-10.881	7.400E+01	3.600E+01	4.200E+01	4.200E+01	2.700E+01	2.200E+01	3.200E+01	3.800E+01	3.700E+01	2.100E+01	3.300E+01	6.400E+01	1.900E+01	1.200E+01	1.300E+01	5.900E+01	3.900E+01	4.900E+01	4.600E+01	4.700E+01	2.200E+01	3.100E+01	3.100E+01	1.000E+00	2.492E+08	1.354E+08	1.349E+08	1.338E+08	1.151E+08	1.073E+08	1.024E+08	9.027E+07	8.111E+07	7.799E+07	5.904E+07	2.431E+08	6.294E+07	4.804E+07	5.122E+07	1.979E+08	1.911E+08	1.808E+08	1.710E+08	1.590E+08	1.463E+08	1.411E+08	1.552E+08	5.928E+07	1.444E-11	1.292E-11	1.514E-11	1.527E-11	1.141E-11	9.973E-12	1.519E-11	2.047E-11	2.218E-11	1.309E-11	2.718E-11	1.280E-11	1.468E-11	1.214E-11	1.234E-11	1.449E-11	9.924E-12	1.318E-11	1.308E-11	1.437E-11	7.313E-12	1.068E-11	9.713E-12	8.201E-13	-10.840	-10.889	-10.820	-10.816	-10.943	-11.001	-10.819	-10.689	-10.654	-10.883	-10.566	-10.893	-10.833	-10.916	-10.909	-10.839	-11.003	-10.880	-10.883	-10.843	-11.136	-10.971	-11.013	-12.086
5.050	100,000~125,893	197	208	177	210	792	2.294	2.318	2.248	2.322	2.899	0.249	0.263	0.223	0.265	3.093E+09	9.889E-12	-11.005	8.600E+01	3.700E+01	4.100E+01	3.900E+01	2.100E+01	3.000E+01	2.200E+01	3.000E+01	3.400E+01	1.600E+01	2.000E+01	5.700E+01	1.600E+01	1.000E+01	1.100E+01	4.300E+01	4.300E+01	4.300E+01	4.500E+01	4.500E+01	3.900E+01	3.700E+01	2.700E+01	0.000E+00	2.491E+08	1.354E+08	1.349E+08	1.337E+08	1.151E+08	1.072E+08	1.024E+08	9.024E+07	8.108E+07	7.797E+07	5.902E+07	2.431E+08	6.291E+07	4.802E+07	5.119E+07	1.979E+08	1.910E+08	1.808E+08	1.710E+08	1.590E+08	1.463E+08	1.411E+08	1.552E+08	5.926E+07	1.333E-11	1.055E-11	1.174E-11	1.126E-11	7.049E-12	1.080E-11	8.296E-12	1.284E-11	1.619E-11	7.926E-12	1.309E-11	9.056E-12	9.822E-12	8.043E-12	8.299E-12	8.391E-12	8.693E-12	9.185E-12	1.016E-11	1.093E-11	1.030E-11	1.013E-11	6.721E-12	0.000E+00	-10.875	-10.977	-10.930	-10.948	-11.152	-10.966	-11.081	-10.891	-10.791	-11.101	-10.883	-11.043	-11.008	-11.095	-11.081	-11.076	-11.061	-11.037	-10.993	-10.961	-10.987	-10.995	-11.173	-100.000
5.150	125,893~158,489	243	222	234	210	909	2.386	2.346	2.369	2.322	2.959	0.267	0.244	0.257	0.231	3.092E+09	9.018E-12	-11.045	7.900E+01	4.500E+01	4.300E+01	4.100E+01	2.100E+01	2.700E+01	3.400E+01	2.400E+01	2.900E+01	3.000E+01	3.100E+01	8.200E+01	3.000E+01	1.300E+01	1.400E+01	7.600E+01	4.900E+01	4.800E+01	3.400E+01	5.400E+01	3.800E+01	3.300E+01	3.300E+01	1.000E+00	2.491E+08	1.354E+08	1.349E+08	1.337E+08	1.150E+08	1.072E+08	1.024E+08	9.021E+07	8.105E+07	7.794E+07	5.899E+07	2.431E+08	6.288E+07	4.799E+07	5.116E+07	1.979E+08	1.910E+08	1.808E+08	1.710E+08	1.590E+08	1.462E+08	1.411E+08	1.551E+08	5.923E+07	9.729E-12	1.020E-11	9.781E-12	9.407E-12	5.601E-12	7.726E-12	1.019E-11	8.161E-12	1.098E-11	1.181E-11	1.612E-11	1.035E-11	1.464E-11	8.311E-12	8.394E-12	1.178E-11	7.870E-12	8.146E-12	6.101E-12	1.042E-11	7.972E-12	7.176E-12	6.526E-12	5.179E-13	-11.012	-10.992	-11.010	-11.027	-11.252	-11.112	-10.992	-11.088	-10.960	-10.928	-10.793	-10.985	-10.835	-11.080	-11.076	-10.929	-11.104	-11.089	-11.215	-10.982	-11.098	-11.144	-11.185	-12.286
5.250	158,489~199,526	249	245	255	263	1012	2.396	2.389	2.407	2.420	3.005	0.246	0.242	0.252	0.260	3.091E+09	7.977E-12	-11.098	7.800E+01	3.800E+01	6.200E+01	4.600E+01	3.800E+01	3.800E+01	2.900E+01	2.500E+01	4.400E+01	2.000E+01	2.700E+01	9.300E+01	2.300E+01	1.700E+01	1.600E+01	7.900E+01	6.100E+01	5.100E+01	4.800E+01	4.600E+01	4.800E+01	4.100E+01	4.300E+01	1.000E+00	2.491E+08	1.354E+08	1.348E+08	1.337E+08	1.150E+08	1.072E+08	1.024E+08	9.018E+07	8.102E+07	7.790E+07	5.895E+07	2.430E+08	6.285E+07	4.795E+07	5.113E+07	1.978E+08	1.910E+08	1.807E+08	1.709E+08	1.590E+08	1.462E+08	1.410E+08	1.551E+08	5.920E+07	7.631E-12	6.841E-12	1.121E-11	8.386E-12	8.053E-12	8.640E-12	6.904E-12	6.756E-12	1.323E-11	6.256E-12	1.116E-11	9.325E-12	8.918E-12	8.639E-12	7.626E-12	9.730E-12	7.784E-12	6.876E-12	6.843E-12	7.052E-12	8.001E-12	7.084E-12	6.756E-12	4.117E-13	-11.117	-11.165	-10.951	-11.076	-11.094	-11.063	-11.161	-11.170	-10.878	-11.204	-10.952	-11.030	-11.050	-11.064	-11.118	-11.012	-11.109	-11.163	-11.165	-11.152	-11.097	-11.150	-11.170	-12.385
5.350	199,526~251,189	281	283	262	260	1086	2.449	2.452	2.418	2.415	3.036	0.259	0.261	0.241	0.239	3.090E+09	6.802E-12	-11.167	9.200E+01	9.200E+01	6.000E+01	4.700E+01	3.000E+01	3.400E+01	4.300E+01	3.200E+01	5.200E+01	2.300E+01	2.900E+01	9.100E+01	2.500E+01	6.000E+00	1.500E+01	7.000E+01	5.600E+01	6.000E+01	6.000E+01	5.100E+01	4.800E+01	4.200E+01	2.800E+01	0.000E+00	2.490E+08	1.353E+08	1.348E+08	1.336E+08	1.149E+08	1.071E+08	1.023E+08	9.013E+07	8.097E+07	7.785E+07	5.891E+07	2.430E+08	6.280E+07	4.791E+07	5.108E+07	1.978E+08	1.909E+08	1.807E+08	1.709E+08	1.589E+08	1.461E+08	1.410E+08	1.550E+08	5.915E+07	7.151E-12	1.316E-11	8.617E-12	6.808E-12	5.052E-12	6.143E-12	8.136E-12	6.872E-12	1.243E-11	5.718E-12	9.530E-12	7.249E-12	7.705E-12	2.424E-12	5.684E-12	6.850E-12	5.677E-12	6.427E-12	6.796E-12	6.212E-12	6.358E-12	5.766E-12	3.496E-12	0.000E+00	-11.146	-10.881	-11.065	-11.167	-11.297	-11.212	-11.090	-11.163	-10.906	-11.243	-11.021	-11.140	-11.113	-11.615	-11.245	-11.164	-11.246	-11.192	-11.168	-11.207	-11.197	-11.239	-11.456	-100.000
5.450	251,189~316,228	267	263	250	273	1053	2.427	2.420	2.398	2.436	3.022	0.254	0.250	0.237	0.259	3.089E+09	5.241E-12	-11.281	9.400E+01	5.200E+01	5.700E+01	5.300E+01	2.900E+01	4.100E+01	3.900E+01	3.500E+01	3.600E+01	2.800E+01	1.900E+01	7.800E+01	2.300E+01	1.300E+01	2.500E+01	6.600E+01	5.300E+01	5.400E+01	5.900E+01	5.300E+01	6.400E+01	3.900E+01	4.300E+01	0.000E+00	2.490E+08	1.353E+08	1.347E+08	1.336E+08	1.149E+08	1.071E+08	1.022E+08	9.007E+07	8.091E+07	7.780E+07	5.885E+07	2.429E+08	6.274E+07	4.785E+07	5.102E+07	1.977E+08	1.909E+08	1.806E+08	1.708E+08	1.589E+08	1.461E+08	1.409E+08	1.550E+08	5.909E+07	5.805E-12	5.911E-12	6.505E-12	6.101E-12	3.881E-12	5.888E-12	5.864E-12	5.974E-12	6.841E-12	5.534E-12	4.964E-12	4.937E-12	5.636E-12	4.177E-12	7.534E-12	5.132E-12	4.269E-12	4.596E-12	5.310E-12	5.130E-12	6.736E-12	4.255E-12	4.266E-12	0.000E+00	-11.236	-11.228	-11.187	-11.215	-11.411	-11.230	-11.232	-11.224	-11.165	-11.257	-11.304	-11.307	-11.249	-11.379	-11.123	-11.290	-11.370	-11.338	-11.275	-11.290	-11.172	-11.371	-11.370	-100.000
